Date,SKU,Style,Units_Sold,Price,Is_Holiday,Is_Promo
2024-01-28,SKU003,Jacket,8,236.19,0,0
2024-01-28,SKU004,Dress,10,177.15,0,0
2024-01-28,SKU005,Skirt,6,153.53,0,0
2024-01-29,SKU001,Shirt,11,118.13,0,0
2024-01-29,SKU002,Pants,9,141.75,0,0
2024-01-29,SKU003,Jacket,5,236.26,0,0
2024-01-29,SKU004,Dress,7,177.19,0,0
2024-01-29,SKU005,Skirt,5,153.57,0,0
2024-01-30,SKU001,Shirt,13,118.16,0,0
2024-01-30,SKU002,Pants,10,141.79,0,0
2024-01-30,SKU003,Jacket,6,236.32,0,0
2024-01-30,SKU004,Dress,9,177.24,0,0
2024-01-30,SKU005,Skirt,6,153.61,0,0
2024-01-31,SKU001,Shirt,12,118.19,0,0
2024-01-31,SKU002,Pants,8,141.83,0,0
2024-01-31,SKU003,Jacket,6,236.38,0,0
2024-01-31,SKU004,Dress,7,177.28,0,0
2024-01-31,SKU005,Skirt,6,153.65,0,0
2024-02-01,SKU001,Shirt,10,118.22,0,0
2024-02-01,SKU002,Pants,9,141.86,0,0
2024-02-01,SKU003,Jacket,6,236.44,0,0
2024-02-01,SKU004,Dress,7,177.33,0,0
2024-02-01,SKU005,Skirt,6,153.69,0,0
2024-02-02,SKU001,Shirt,11,118.25,0,0
2024-02-02,SKU002,Pants,9,141.9,0,0
2024-02-02,SKU003,Jacket,7,236.5,0,0
2024-02-02,SKU004,Dress,9,177.38,0,0
2024-02-02,SKU005,Skirt,5,153.73,0,0
2024-02-03,SKU001,Shirt,15,118.28,0,0
2024-02-03,SKU002,Pants,8,141.94,0,0
2024-02-03,SKU003,Jacket,9,236.56,0,0
2024-02-03,SKU004,Dress,10,177.42,0,0
2024-02-03,SKU005,Skirt,6,153.77,0,0
2024-02-04,SKU001,Shirt,14,118.31,0,0
2024-02-04,SKU002,Pants,12,141.98,0,0
2024-02-04,SKU003,Jacket,9,236.63,0,0
2024-02-04,SKU004,Dress,7,177.47,0,0
2024-02-04,SKU005,Skirt,5,153.81,0,0
2024-02-05,SKU001,Shirt,14,118.34,0,0
2024-02-05,SKU002,Pants,9,142.01,0,0
2024-02-05,SKU003,Jacket,7,236.69,0,0
2024-02-05,SKU004,Dress,6,177.52,0,0
2024-02-05,SKU005,Skirt,7,153.85,0,0
2024-02-06,SKU001,Shirt,12,118.37,0,0
2024-02-06,SKU002,Pants,10,142.05,0,0
2024-02-06,SKU003,Jacket,7,236.75,0,0
2024-02-06,SKU004,Dress,8,177.56,0,0
2024-02-06,SKU005,Skirt,5,153.89,0,0
2024-02-07,SKU001,Shirt,11,118.41,0,0
2024-02-07,SKU002,Pants,8,142.09,0,0
2024-02-07,SKU003,Jacket,7,236.81,0,0
2024-02-07,SKU004,Dress,7,177.61,0,0
2024-02-07,SKU005,Skirt,4,153.93,0,0
2024-02-08,SKU001,Shirt,11,118.44,0,0
2024-02-08,SKU002,Pants,9,142.12,0,0
2024-02-08,SKU003,Jacket,7,236.87,0,0
2024-02-08,SKU004,Dress,8,177.66,0,0
2024-02-08,SKU005,Skirt,6,153.97,0,0
2024-02-09,SKU001,Shirt,12,118.47,0,0
2024-02-09,SKU002,Pants,9,142.16,0,0
2024-02-09,SKU003,Jacket,6,236.94,0,0
2024-02-09,SKU004,Dress,8,177.7,0,0
2024-02-09,SKU005,Skirt,5,154.01,0,0
2024-02-10,SKU001,Shirt,13,118.5,0,0
2024-02-10,SKU002,Pants,11,142.2,0,0
2024-02-10,SKU003,Jacket,7,237.0,0,0
2024-02-10,SKU004,Dress,8,177.75,0,0
2024-02-10,SKU005,Skirt,7,154.05,0,0
2024-02-11,SKU001,Shirt,15,118.53,0,0
2024-02-11,SKU002,Pants,12,142.24,0,0
2024-02-11,SKU003,Jacket,8,237.06,0,0
2024-02-11,SKU004,Dress,9,177.79,0,0
2024-02-11,SKU005,Skirt,7,154.09,0,0
2024-02-12,SKU001,Shirt,11,118.56,0,0
2024-02-12,SKU002,Pants,10,142.27,0,0
2024-02-12,SKU003,Jacket,6,237.12,0,0
2024-02-12,SKU004,Dress,6,177.84,0,0
2024-02-12,SKU005,Skirt,6,154.13,0,0
2024-02-13,SKU001,Shirt,12,118.59,0,0
2024-02-13,SKU002,Pants,8,142.31,0,0
2024-02-13,SKU003,Jacket,7,237.18,0,0
2024-02-13,SKU004,Dress,7,177.89,0,0
2024-02-13,SKU005,Skirt,6,154.17,0,0
2024-02-14,SKU001,Shirt,14,118.62,0,0
2024-02-14,SKU002,Pants,9,142.35,0,0
2024-02-14,SKU003,Jacket,7,237.24,0,0
2024-02-14,SKU004,Dress,8,177.93,0,0
2024-02-14,SKU005,Skirt,5,154.21,0,0
2024-02-15,SKU001,Shirt,13,118.65,0,0
2024-02-15,SKU002,Pants,9,142.38,0,0
2024-02-15,SKU003,Jacket,5,237.31,0,0
2024-02-15,SKU004,Dress,8,177.98,0,0
2024-02-15,SKU005,Skirt,5,154.25,0,0
2024-02-16,SKU001,Shirt,13,118.68,0,0
2024-02-16,SKU002,Pants,10,142.42,0,0
2024-02-16,SKU003,Jacket,7,237.37,0,0
2024-02-16,SKU004,Dress,8,178.03,0,0
2024-02-16,SKU005,Skirt,5,154.29,0,0
2024-02-17,SKU001,Shirt,10,118.72,0,0
2024-02-17,SKU002,Pants,11,142.46,0,0
2024-02-17,SKU003,Jacket,9,237.43,0,0
2024-02-17,SKU004,Dress,10,178.07,0,0
2024-02-17,SKU005,Skirt,7,154.33,0,0
2024-02-18,SKU001,Shirt,12,118.75,0,0
2024-02-18,SKU002,Pants,10,142.5,0,0
2024-02-18,SKU003,Jacket,9,237.49,0,0
2024-02-18,SKU004,Dress,9,178.12,0,0
2024-02-18,SKU005,Skirt,6,154.37,0,0
2024-02-19,SKU001,Shirt,12,118.78,0,0
2024-02-19,SKU002,Pants,10,142.53,0,0
2024-02-19,SKU003,Jacket,8,237.55,0,0
2024-02-19,SKU004,Dress,8,178.17,0,0
2024-02-19,SKU005,Skirt,5,154.41,0,0
2024-02-20,SKU001,Shirt,13,118.81,0,0
2024-02-20,SKU002,Pants,9,142.57,0,0
2024-02-20,SKU003,Jacket,7,237.62,0,0
2024-02-20,SKU004,Dress,8,178.21,0,0
2024-02-20,SKU005,Skirt,6,154.45,0,0
2024-02-21,SKU001,Shirt,13,118.84,0,0
2024-02-21,SKU002,Pants,8,142.61,0,0
2024-02-21,SKU003,Jacket,7,237.68,0,0
2024-02-21,SKU004,Dress,7,178.26,0,0
2024-02-21,SKU005,Skirt,6,154.49,0,0
2024-02-22,SKU001,Shirt,10,118.87,0,0
2024-02-22,SKU002,Pants,8,142.64,0,0
2024-02-22,SKU003,Jacket,7,237.74,0,0
2024-02-22,SKU004,Dress,7,178.31,0,0
2024-02-22,SKU005,Skirt,6,154.53,0,0
2024-02-23,SKU001,Shirt,13,118.9,0,0
2024-02-23,SKU002,Pants,9,142.68,0,0
2024-02-23,SKU003,Jacket,5,237.8,0,0
2024-02-23,SKU004,Dress,9,178.35,0,0
2024-02-23,SKU005,Skirt,7,154.57,0,0
2024-02-24,SKU001,Shirt,13,118.93,0,0
2024-02-24,SKU002,Pants,11,142.72,0,0
2024-02-24,SKU003,Jacket,8,237.87,0,0
2024-02-24,SKU004,Dress,10,178.4,0,0
2024-02-24,SKU005,Skirt,7,154.61,0,0
2024-02-25,SKU001,Shirt,13,118.96,0,0
2024-02-25,SKU002,Pants,9,142.76,0,0
2024-02-25,SKU003,Jacket,9,237.93,0,0
2024-02-25,SKU004,Dress,8,178.45,0,0
2024-02-25,SKU005,Skirt,8,154.65,0,0
2024-02-26,SKU001,Shirt,10,118.99,0,0
2024-02-26,SKU002,Pants,9,142.79,0,0
2024-02-26,SKU003,Jacket,7,237.99,0,0
2024-02-26,SKU004,Dress,7,178.49,0,0
2024-02-26,SKU005,Skirt,6,154.69,0,0
2024-02-27,SKU001,Shirt,13,119.03,0,0
2024-02-27,SKU002,Pants,9,142.83,0,0
2024-02-27,SKU003,Jacket,6,238.05,0,0
2024-02-27,SKU004,Dress,8,178.54,0,0
2024-02-27,SKU005,Skirt,5,154.73,0,0
2024-02-28,SKU001,Shirt,11,119.06,0,0
2024-02-28,SKU002,Pants,9,142.87,0,0
2024-02-28,SKU003,Jacket,6,238.11,0,0
2024-02-28,SKU004,Dress,8,178.59,0,0
2024-02-28,SKU005,Skirt,5,154.77,0,0
2024-02-29,SKU001,Shirt,12,119.09,0,0
2024-02-29,SKU002,Pants,8,142.91,0,0
2024-02-29,SKU003,Jacket,7,238.18,0,0
2024-02-29,SKU004,Dress,9,178.63,0,0
2024-02-29,SKU005,Skirt,5,154.81,0,0
2024-03-01,SKU001,Shirt,15,119.12,1,0
2024-03-01,SKU002,Pants,15,142.94,1,0
2024-03-01,SKU003,Jacket,10,238.24,1,0
2024-03-01,SKU004,Dress,10,178.68,1,0
2024-03-01,SKU005,Skirt,8,154.85,1,0
2024-03-02,SKU001,Shirt,11,119.15,0,0
2024-03-02,SKU002,Pants,10,142.98,0,0
2024-03-02,SKU003,Jacket,8,238.3,0,0
2024-03-02,SKU004,Dress,11,178.73,0,0
2024-03-02,SKU005,Skirt,7,154.9,0,0
2024-03-03,SKU001,Shirt,14,119.18,0,0
2024-03-03,SKU002,Pants,12,143.02,0,0
2024-03-03,SKU003,Jacket,8,238.36,0,0
2024-03-03,SKU004,Dress,10,178.77,0,0
2024-03-03,SKU005,Skirt,7,154.94,0,0
2024-03-04,SKU001,Shirt,12,119.21,0,0
2024-03-04,SKU002,Pants,10,143.05,0,0
2024-03-04,SKU003,Jacket,6,238.42,0,0
2024-03-04,SKU004,Dress,7,178.82,0,0
2024-03-04,SKU005,Skirt,6,154.98,0,0
2024-03-05,SKU001,Shirt,11,119.24,0,0
2024-03-05,SKU002,Pants,10,143.09,0,0
2024-03-05,SKU003,Jacket,6,238.49,0,0
2024-03-05,SKU004,Dress,8,178.87,0,0
2024-03-05,SKU005,Skirt,5,155.02,0,0
2024-03-06,SKU001,Shirt,11,119.27,0,0
2024-03-06,SKU002,Pants,10,143.13,0,0
2024-03-06,SKU003,Jacket,7,238.55,0,0
2024-03-06,SKU004,Dress,7,178.91,0,0
2024-03-06,SKU005,Skirt,5,155.06,0,0
2024-03-07,SKU001,Shirt,12,119.31,0,0
2024-03-07,SKU002,Pants,8,143.17,0,0
2024-03-07,SKU003,Jacket,7,238.61,0,0
2024-03-07,SKU004,Dress,8,178.96,0,0
2024-03-07,SKU005,Skirt,5,155.1,0,0
2024-03-08,SKU001,Shirt,12,119.34,0,0
2024-03-08,SKU002,Pants,10,143.2,0,0
2024-03-08,SKU003,Jacket,7,238.67,0,0
2024-03-08,SKU004,Dress,7,179.01,0,0
2024-03-08,SKU005,Skirt,6,155.14,0,0
2024-03-09,SKU001,Shirt,14,119.37,0,0
2024-03-09,SKU002,Pants,11,143.24,0,0
2024-03-09,SKU003,Jacket,6,238.74,0,0
2024-03-09,SKU004,Dress,10,179.05,0,0
2024-03-09,SKU005,Skirt,7,155.18,0,0
2024-03-10,SKU001,Shirt,14,119.4,0,0
2024-03-10,SKU002,Pants,9,143.28,0,0
2024-03-10,SKU003,Jacket,7,238.8,0,0
2024-03-10,SKU004,Dress,9,179.1,0,0
2024-03-10,SKU005,Skirt,6,155.22,0,0
2024-03-11,SKU001,Shirt,12,119.43,0,0
2024-03-11,SKU002,Pants,8,143.32,0,0
2024-03-11,SKU003,Jacket,7,238.86,0,0
2024-03-11,SKU004,Dress,8,179.15,0,0
2024-03-11,SKU005,Skirt,5,155.26,0,0
2024-03-12,SKU001,Shirt,12,119.46,0,0
2024-03-12,SKU002,Pants,8,143.35,0,0
2024-03-12,SKU003,Jacket,7,238.92,0,0
2024-03-12,SKU004,Dress,7,179.19,0,0
2024-03-12,SKU005,Skirt,5,155.3,0,0
2024-03-13,SKU001,Shirt,11,119.49,0,0
2024-03-13,SKU002,Pants,10,143.39,0,0
2024-03-13,SKU003,Jacket,6,238.99,0,0
2024-03-13,SKU004,Dress,7,179.24,0,0
2024-03-13,SKU005,Skirt,6,155.34,0,0
2024-03-14,SKU001,Shirt,13,119.52,0,0
2024-03-14,SKU002,Pants,9,143.43,0,0
2024-03-14,SKU003,Jacket,6,239.05,0,0
2024-03-14,SKU004,Dress,9,179.29,0,0
2024-03-14,SKU005,Skirt,6,155.38,0,0
2024-03-15,SKU001,Shirt,12,119.56,0,0
2024-03-15,SKU002,Pants,10,143.47,0,0
2024-03-15,SKU003,Jacket,8,239.11,0,0
2024-03-15,SKU004,Dress,9,179.33,0,0
2024-03-15,SKU005,Skirt,6,155.42,0,0
2024-03-16,SKU001,Shirt,12,119.59,0,0
2024-03-16,SKU002,Pants,10,143.5,0,0
2024-03-16,SKU003,Jacket,9,239.17,0,0
2024-03-16,SKU004,Dress,8,179.38,0,0
2024-03-16,SKU005,Skirt,8,155.46,0,0
2024-03-17,SKU001,Shirt,13,119.62,0,0
2024-03-17,SKU002,Pants,10,143.54,0,0
2024-03-17,SKU003,Jacket,8,239.24,0,0
2024-03-17,SKU004,Dress,11,179.43,0,0
2024-03-17,SKU005,Skirt,8,155.5,0,0
2024-03-18,SKU001,Shirt,12,119.65,0,0
2024-03-18,SKU002,Pants,10,143.58,0,0
2024-03-18,SKU003,Jacket,6,239.3,0,0
2024-03-18,SKU004,Dress,9,179.47,0,0
2024-03-18,SKU005,Skirt,6,155.54,0,0
2024-03-19,SKU001,Shirt,12,119.68,0,0
2024-03-19,SKU002,Pants,9,143.62,0,0
2024-03-19,SKU003,Jacket,6,239.36,0,0
2024-03-19,SKU004,Dress,7,179.52,0,0
2024-03-19,SKU005,Skirt,5,155.58,0,0
2024-03-20,SKU001,Shirt,13,119.71,0,0
2024-03-20,SKU002,Pants,9,143.65,0,0
2024-03-20,SKU003,Jacket,7,239.42,0,0
2024-03-20,SKU004,Dress,7,179.57,0,0
2024-03-20,SKU005,Skirt,5,155.62,0,0
2024-03-21,SKU001,Shirt,11,119.74,0,0
2024-03-21,SKU002,Pants,10,143.69,0,0
2024-03-21,SKU003,Jacket,6,239.49,0,0
2024-03-21,SKU004,Dress,8,179.61,0,0
2024-03-21,SKU005,Skirt,5,155.67,0,0
2024-03-22,SKU001,Shirt,11,119.77,0,0
2024-03-22,SKU002,Pants,9,143.73,0,0
2024-03-22,SKU003,Jacket,8,239.55,0,0
2024-03-22,SKU004,Dress,8,179.66,0,0
2024-03-22,SKU005,Skirt,5,155.71,0,0
2024-03-23,SKU001,Shirt,14,119.81,0,0
2024-03-23,SKU002,Pants,10,143.77,0,0
2024-03-23,SKU003,Jacket,8,239.61,0,0
2024-03-23,SKU004,Dress,9,179.71,0,0
2024-03-23,SKU005,Skirt,6,155.75,0,0
2024-03-24,SKU001,Shirt,13,119.84,0,0
2024-03-24,SKU002,Pants,10,143.8,0,0
2024-03-24,SKU003,Jacket,7,239.67,0,0
2024-03-24,SKU004,Dress,9,179.75,0,0
2024-03-24,SKU005,Skirt,6,155.79,0,0
2024-03-25,SKU001,Shirt,17,119.87,1,0
2024-03-25,SKU002,Pants,15,143.84,1,0
2024-03-25,SKU003,Jacket,8,239.74,1,0
2024-03-25,SKU004,Dress,14,179.8,1,0
2024-03-25,SKU005,Skirt,9,155.83,1,0
2024-03-26,SKU001,Shirt,11,119.9,0,0
2024-03-26,SKU002,Pants,9,143.88,0,0
2024-03-26,SKU003,Jacket,6,239.8,0,0
2024-03-26,SKU004,Dress,7,179.85,0,0
2024-03-26,SKU005,Skirt,5,155.87,0,0
2024-03-27,SKU001,Shirt,13,119.93,0,0
2024-03-27,SKU002,Pants,10,143.92,0,0
2024-03-27,SKU003,Jacket,8,239.86,0,0
2024-03-27,SKU004,Dress,8,179.9,0,0
2024-03-27,SKU005,Skirt,6,155.91,0,0
2024-03-28,SKU001,Shirt,11,119.96,0,0
2024-03-28,SKU002,Pants,10,143.95,0,0
2024-03-28,SKU003,Jacket,6,239.92,0,0
2024-03-28,SKU004,Dress,7,179.94,0,0
2024-03-28,SKU005,Skirt,6,155.95,0,0
2024-03-29,SKU001,Shirt,12,119.99,0,0
2024-03-29,SKU002,Pants,9,143.99,0,0
2024-03-29,SKU003,Jacket,8,239.99,0,0
2024-03-29,SKU004,Dress,8,179.99,0,0
2024-03-29,SKU005,Skirt,6,155.99,0,0
2024-03-30,SKU001,Shirt,14,120.02,0,0
2024-03-30,SKU002,Pants,10,144.03,0,0
2024-03-30,SKU003,Jacket,7,240.05,0,0
2024-03-30,SKU004,Dress,9,180.04,0,0
2024-03-30,SKU005,Skirt,6,156.03,0,0
2024-03-31,SKU001,Shirt,14,120.06,0,0
2024-03-31,SKU002,Pants,11,144.07,0,0
2024-03-31,SKU003,Jacket,7,240.11,0,0
2024-03-31,SKU004,Dress,8,180.08,0,0
2024-03-31,SKU005,Skirt,6,156.07,0,0
2024-04-01,SKU001,Shirt,14,108.08,0,1
2024-04-01,SKU002,Pants,8,129.69,0,1
2024-04-01,SKU003,Jacket,9,216.16,0,1
2024-04-01,SKU004,Dress,8,162.12,0,1
2024-04-01,SKU005,Skirt,7,140.5,0,1
2024-04-02,SKU001,Shirt,13,108.11,0,1
2024-04-02,SKU002,Pants,10,129.73,0,1
2024-04-02,SKU003,Jacket,9,216.21,0,1
2024-04-02,SKU004,Dress,10,162.16,0,1
2024-04-02,SKU005,Skirt,7,140.54,0,1
2024-04-03,SKU001,Shirt,14,108.13,0,1
2024-04-03,SKU002,Pants,11,129.76,0,1
2024-04-03,SKU003,Jacket,8,216.27,0,1
2024-04-03,SKU004,Dress,12,162.2,0,1
2024-04-03,SKU005,Skirt,7,140.58,0,1
2024-04-04,SKU001,Shirt,15,108.16,0,1
2024-04-04,SKU002,Pants,12,129.8,0,1
2024-04-04,SKU003,Jacket,8,216.33,0,1
2024-04-04,SKU004,Dress,12,162.24,0,1
2024-04-04,SKU005,Skirt,7,140.61,0,1
2024-04-05,SKU001,Shirt,11,108.19,0,1
2024-04-05,SKU002,Pants,10,129.83,0,1
2024-04-05,SKU003,Jacket,9,216.38,0,1
2024-04-05,SKU004,Dress,9,162.29,0,1
2024-04-05,SKU005,Skirt,7,140.65,0,1
2024-04-06,SKU001,Shirt,19,108.22,0,1
2024-04-06,SKU002,Pants,14,129.86,0,1
2024-04-06,SKU003,Jacket,10,216.44,0,1
2024-04-06,SKU004,Dress,10,162.33,0,1
2024-04-06,SKU005,Skirt,8,140.69,0,1
2024-04-07,SKU001,Shirt,17,108.25,0,1
2024-04-07,SKU002,Pants,16,129.9,0,1
2024-04-07,SKU003,Jacket,11,216.5,0,1
2024-04-07,SKU004,Dress,12,162.37,0,1
2024-04-07,SKU005,Skirt,10,140.72,0,1
2024-04-08,SKU001,Shirt,11,120.31,0,0
2024-04-08,SKU002,Pants,10,144.37,0,0
2024-04-08,SKU003,Jacket,7,240.61,0,0
2024-04-08,SKU004,Dress,9,180.46,0,0
2024-04-08,SKU005,Skirt,6,156.4,0,0
2024-04-09,SKU001,Shirt,14,120.34,0,0
2024-04-09,SKU002,Pants,9,144.41,0,0
2024-04-09,SKU003,Jacket,6,240.68,0,0
2024-04-09,SKU004,Dress,7,180.51,0,0
2024-04-09,SKU005,Skirt,6,156.44,0,0
2024-04-10,SKU001,Shirt,10,120.37,0,0
2024-04-10,SKU002,Pants,9,144.44,0,0
2024-04-10,SKU003,Jacket,7,240.74,0,0
2024-04-10,SKU004,Dress,7,180.55,0,0
2024-04-10,SKU005,Skirt,4,156.48,0,0
2024-04-11,SKU001,Shirt,11,120.4,0,0
2024-04-11,SKU002,Pants,11,144.48,0,0
2024-04-11,SKU003,Jacket,7,240.8,0,0
2024-04-11,SKU004,Dress,8,180.6,0,0
2024-04-11,SKU005,Skirt,6,156.52,0,0
2024-04-12,SKU001,Shirt,11,120.43,0,0
2024-04-12,SKU002,Pants,8,144.52,0,0
2024-04-12,SKU003,Jacket,7,240.87,0,0
2024-04-12,SKU004,Dress,10,180.65,0,0
2024-04-12,SKU005,Skirt,6,156.56,0,0
2024-04-13,SKU001,Shirt,14,120.46,0,0
2024-04-13,SKU002,Pants,11,144.56,0,0
2024-04-13,SKU003,Jacket,7,240.93,0,0
2024-04-13,SKU004,Dress,8,180.7,0,0
2024-04-13,SKU005,Skirt,6,156.6,0,0
2024-04-14,SKU001,Shirt,15,120.5,0,0
2024-04-14,SKU002,Pants,10,144.59,0,0
2024-04-14,SKU003,Jacket,9,240.99,0,0
2024-04-14,SKU004,Dress,9,180.74,0,0
2024-04-14,SKU005,Skirt,6,156.64,0,0
2024-04-15,SKU001,Shirt,10,120.53,0,0
2024-04-15,SKU002,Pants,9,144.63,0,0
2024-04-15,SKU003,Jacket,6,241.05,0,0
2024-04-15,SKU004,Dress,8,180.79,0,0
2024-04-15,SKU005,Skirt,5,156.69,0,0
2024-04-16,SKU001,Shirt,11,120.56,0,0
2024-04-16,SKU002,Pants,7,144.67,0,0
2024-04-16,SKU003,Jacket,7,241.12,0,0
2024-04-16,SKU004,Dress,7,180.84,0,0
2024-04-16,SKU005,Skirt,6,156.73,0,0
2024-04-17,SKU001,Shirt,12,120.59,0,0
2024-04-17,SKU002,Pants,9,144.71,0,0
2024-04-17,SKU003,Jacket,7,241.18,0,0
2024-04-17,SKU004,Dress,9,180.88,0,0
2024-04-17,SKU005,Skirt,5,156.77,0,0
2024-04-18,SKU001,Shirt,12,120.62,0,0
2024-04-18,SKU002,Pants,9,144.75,0,0
2024-04-18,SKU003,Jacket,7,241.24,0,0
2024-04-18,SKU004,Dress,7,180.93,0,0
2024-04-18,SKU005,Skirt,6,156.81,0,0
2024-04-19,SKU001,Shirt,13,120.65,0,0
2024-04-19,SKU002,Pants,9,144.78,0,0
2024-04-19,SKU003,Jacket,7,241.31,0,0
2024-04-19,SKU004,Dress,8,180.98,0,0
2024-04-19,SKU005,Skirt,6,156.85,0,0
2024-04-20,SKU001,Shirt,11,120.68,0,0
2024-04-20,SKU002,Pants,9,144.82,0,0
2024-04-20,SKU003,Jacket,8,241.37,0,0
2024-04-20,SKU004,Dress,9,181.03,0,0
2024-04-20,SKU005,Skirt,5,156.89,0,0
2024-04-21,SKU001,Shirt,13,120.72,0,0
2024-04-21,SKU002,Pants,11,144.86,0,0
2024-04-21,SKU003,Jacket,8,241.43,0,0
2024-04-21,SKU004,Dress,9,181.07,0,0
2024-04-21,SKU005,Skirt,7,156.93,0,0
2024-04-22,SKU001,Shirt,13,120.75,0,0
2024-04-22,SKU002,Pants,9,144.9,0,0
2024-04-22,SKU003,Jacket,7,241.49,0,0
2024-04-22,SKU004,Dress,8,181.12,0,0
2024-04-22,SKU005,Skirt,6,156.97,0,0
2024-04-23,SKU001,Shirt,12,120.78,0,0
2024-04-23,SKU002,Pants,8,144.93,0,0
2024-04-23,SKU003,Jacket,7,241.56,0,0
2024-04-23,SKU004,Dress,9,181.17,0,0
2024-04-23,SKU005,Skirt,5,157.01,0,0
2024-04-24,SKU001,Shirt,12,120.81,0,0
2024-04-24,SKU002,Pants,8,144.97,0,0
2024-04-24,SKU003,Jacket,7,241.62,0,0
2024-04-24,SKU004,Dress,8,181.22,0,0
2024-04-24,SKU005,Skirt,6,157.05,0,0
2024-04-25,SKU001,Shirt,10,120.84,0,0
2024-04-25,SKU002,Pants,10,145.01,0,0
2024-04-25,SKU003,Jacket,5,241.68,0,0
2024-04-25,SKU004,Dress,7,181.26,0,0
2024-04-25,SKU005,Skirt,5,157.09,0,0
2024-04-26,SKU001,Shirt,12,120.87,0,0
2024-04-26,SKU002,Pants,10,145.05,0,0
2024-04-26,SKU003,Jacket,7,241.75,0,0
2024-04-26,SKU004,Dress,8,181.31,0,0
2024-04-26,SKU005,Skirt,5,157.14,0,0
2024-04-27,SKU001,Shirt,16,120.91,0,0
2024-04-27,SKU002,Pants,10,145.09,0,0
2024-04-27,SKU003,Jacket,7,241.81,0,0
2024-04-27,SKU004,Dress,9,181.36,0,0
2024-04-27,SKU005,Skirt,6,157.18,0,0
2024-04-28,SKU001,Shirt,12,120.94,0,0
2024-04-28,SKU002,Pants,10,145.12,0,0
2024-04-28,SKU003,Jacket,6,241.87,0,0
2024-04-28,SKU004,Dress,9,181.41,0,0
2024-04-28,SKU005,Skirt,6,157.22,0,0
2024-04-29,SKU001,Shirt,11,120.97,0,0
2024-04-29,SKU002,Pants,10,145.16,0,0
2024-04-29,SKU003,Jacket,7,241.94,0,0
2024-04-29,SKU004,Dress,10,181.45,0,0
2024-04-29,SKU005,Skirt,6,157.26,0,0
2024-04-30,SKU001,Shirt,11,121.0,0,0
2024-04-30,SKU002,Pants,10,145.2,0,0
2024-04-30,SKU003,Jacket,8,242.0,0,0
2024-04-30,SKU004,Dress,8,181.5,0,0
2024-04-30,SKU005,Skirt,5,157.3,0,0
2024-05-01,SKU001,Shirt,12,121.03,0,0
2024-05-01,SKU002,Pants,10,145.24,0,0
2024-05-01,SKU003,Jacket,7,242.06,0,0
2024-05-01,SKU004,Dress,8,181.55,0,0
2024-05-01,SKU005,Skirt,5,157.34,0,0
2024-05-02,SKU001,Shirt,13,121.06,0,0
2024-05-02,SKU002,Pants,9,145.28,0,0
2024-05-02,SKU003,Jacket,7,242.13,0,0
2024-05-02,SKU004,Dress,7,181.59,0,0
2024-05-02,SKU005,Skirt,5,157.38,0,0
2024-05-03,SKU001,Shirt,12,121.09,0,0
2024-05-03,SKU002,Pants,8,145.31,0,0
2024-05-03,SKU003,Jacket,7,242.19,0,0
2024-05-03,SKU004,Dress,7,181.64,0,0
2024-05-03,SKU005,Skirt,5,157.42,0,0
2024-05-04,SKU001,Shirt,13,121.13,0,0
2024-05-04,SKU002,Pants,10,145.35,0,0
2024-05-04,SKU003,Jacket,7,242.25,0,0
2024-05-04,SKU004,Dress,9,181.69,0,0
2024-05-04,SKU005,Skirt,7,157.46,0,0
2024-05-05,SKU001,Shirt,14,121.16,0,0
2024-05-05,SKU002,Pants,12,145.39,0,0
2024-05-05,SKU003,Jacket,7,242.32,0,0
2024-05-05,SKU004,Dress,9,181.74,0,0
2024-05-05,SKU005,Skirt,7,157.51,0,0
2024-05-06,SKU001,Shirt,12,121.19,0,0
2024-05-06,SKU002,Pants,8,145.43,0,0
2024-05-06,SKU003,Jacket,7,242.38,0,0
2024-05-06,SKU004,Dress,8,181.78,0,0
2024-05-06,SKU005,Skirt,6,157.55,0,0
2024-05-07,SKU001,Shirt,13,121.22,0,0
2024-05-07,SKU002,Pants,9,145.47,0,0
2024-05-07,SKU003,Jacket,6,242.44,0,0
2024-05-07,SKU004,Dress,9,181.83,0,0
2024-05-07,SKU005,Skirt,5,157.59,0,0
2024-05-08,SKU001,Shirt,12,121.25,0,0
2024-05-08,SKU002,Pants,7,145.5,0,0
2024-05-08,SKU003,Jacket,8,242.51,0,0
2024-05-08,SKU004,Dress,8,181.88,0,0
2024-05-08,SKU005,Skirt,5,157.63,0,0
2024-05-09,SKU001,Shirt,12,121.28,0,0
2024-05-09,SKU002,Pants,12,145.54,0,0
2024-05-09,SKU003,Jacket,7,242.57,0,0
2024-05-09,SKU004,Dress,9,181.93,0,0
2024-05-09,SKU005,Skirt,6,157.67,0,0
2024-05-10,SKU001,Shirt,13,121.32,0,0
2024-05-10,SKU002,Pants,7,145.58,0,0
2024-05-10,SKU003,Jacket,8,242.63,0,0
2024-05-10,SKU004,Dress,9,181.97,0,0
2024-05-10,SKU005,Skirt,6,157.71,0,0
2024-05-11,SKU001,Shirt,15,121.35,0,0
2024-05-11,SKU002,Pants,10,145.62,0,0
2024-05-11,SKU003,Jacket,8,242.7,0,0
2024-05-11,SKU004,Dress,10,182.02,0,0
2024-05-11,SKU005,Skirt,5,157.75,0,0
2024-05-12,SKU001,Shirt,12,121.38,0,0
2024-05-12,SKU002,Pants,13,145.66,0,0
